word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15
μοναρχιαν,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
δηλουν,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
ενος,0,0,0,0.0048543689,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
εξηπται,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
ζητουσι,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
παντων,0,0,0,0,0,0.0046296296,0,0,0,0,0.0049751244,0,0,0,0,0.0044642857
πεγινεται,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
υπ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
τριων,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0.0050251256,0,0,0
μονων,0.0099502488,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
δεθεις,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
τη,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
εξ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
επιβουλης,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
ισχυς,0,0,0,0.0048543689,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
φανερως,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
κρατειν,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
προθεσισ,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
εναντιωματικος,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
εγκλιτικος,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
μετοχης,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
οξυτονητεον,0.0049751244,0.004784689,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0.0044642857
ψιλωτεον,0,0,0,0,0.0047393365,0,0.0049261084,0.0049019608,0,0,0.0049751244,0.0050761421,0,0,0,0.0044642857
κυρια,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
διαλυοντας,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
αμοπαονα,0,0,0,0,0,0,0,0,0.0052083333,0.0042918455,0,0,0,0,0,0
πιθανωτερον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
κυριον,0.0049751244,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αυτω,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
παραλαβειν,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
προκειμενον,0,0.004784689,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
πατρονυμικον,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
τυγχανη,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
εξωθεν,0,0,0.0046948357,0.0048543689,0,0,0,0,0.0052083333,0,0.0049751244,0,0,0,0,0.0044642857
προσληπτεον,0,0,0,0,0,0,0,0,0,0.0042918455,0,0.0050761421,0,0,0,0
μετοχη,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
παρειληπται,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
βριθομενη,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
βριθεται,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
κοινον,0,0,0,0,0,0,0.0049261084,0,0,0,0,0.0050761421,0,0,0.0047619048,0
καρη,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
βαλεν,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
αυερυοντα,0,0,0,0.0048543689,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
σαφως,0.0049751244,0,0,0,0,0,0,0,0.0052083333,0,0,0.0050761421,0,0,0,0
πισω,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ελκοντα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
παλιντονα,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0.0050251256,0,0,0
τοξα,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
αξιοι,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
νεοτελης,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0.0044642857
συμβεβηκε,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
ωμον,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0.0047393365,0,0
βληθηναι,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
ερυσαι,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
μεντοι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
σκυθικην,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
τοξειαν,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
εφασκεν,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
τοξου,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
ελκομενου,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
ανω,0.0049751244,0,0,0,0,0.0046296296,0,0.0098039216,0.0052083333,0,0,0,0,0,0,0.0044642857
συναπτεον,0.0049751244,0,0.0093896714,0.0048543689,0,0.0092592593,0.0098522167,0.0049019608,0.0052083333,0,0,0,0.010050251,0,0,0.0089285714
σχημα,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
απτητε,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
ισχια,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
ισχϊων,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
ηρη,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
μαστιγι,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
θοως,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
επεμαιετ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
αρ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ιππους,0,0,0.0093896714,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
δοκευειν,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
ενωπια,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
αρματ,0,0,0,0,0,0.0046296296,0,0.0049019608,0,0,0,0,0,0,0,0
παμφανοωντ,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
οτ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
οχηματ,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
ενθαδε,0,0.004784689,0,0.0048543689,0,0,0,0.0098039216,0,0.0042918455,0,0.0050761421,0,0,0,0
αριστους,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
πληθος,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
αποπειραν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
πληθει,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
προσαγη,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
προσφυεστερον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
γραφετ,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
φιλοι,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0.0044642857
ηρωες,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
δαναοι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
θεραποντες,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
αρηος,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
αντεμφασιν,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
εαυτῳ,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
προσφιλεις,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
αργειων,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
ηγητορας,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
μοι,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0.010050251,0,0,0.0044642857
αναφερει,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
πρωην,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
ονειρον,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
εκεινοις,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
πριν,0.0049751244,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
χρονια,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
εσημαινεν,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
οδ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ελληνων,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0.0047393365,0,0
υπακουστεον,0,0,0,0,0,0.0046296296,0,0,0,0.0042918455,0,0,0,0,0,0
βλεπων,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
γελαση,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
θρηνησει,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
κοψεται,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
ϊδων,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
χωρις,0,0,0,0,0,0,0,0,0.0052083333,0.008583691,0,0,0,0,0,0
γυναικων,0,0,0,0,0.0047393365,0,0,0,0,0.0042918455,0,0,0,0,0,0
εργων,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
καλλει,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
ενικων,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αγαμεμνονος,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
λεγεσθαι,0,0,0,0,0,0.0046296296,0,0,0,0.0042918455,0,0,0,0,0,0
καν,0,0,0,0,0,0,0,0.0098039216,0,0,0,0,0,0,0,0
εξωργισθη,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
γενομενης,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
αφαιρεσεως,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
υπομνησθεις,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
αμφοτερους,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
συνδεσμους,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
βεβαιωτικοι,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
δυϊκως,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
εσχηματισθαι,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
οδυσσεα,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
αιαντα,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0.0047393365,0.0047619048,0
διαθεσεως,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
εμφαινει,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0.0047619048,0
συμπαροντα,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
φοινικα,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
εκπλαγεις,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ανεπιδησεν,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
εδεξιουτο,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
αιφνιδιως,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
παραγενομενους,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
αμμωνιος,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
πλατωνος,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
μετενηνεγμενων,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
προφερεται,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
ερεξεν,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
εθων,0,0,0,0,0,0.0046296296,0,0,0,0,0.0049751244,0,0,0,0,0
ειθισμενος,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
τοποις,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
διατριβειν,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
οικεια,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
τιμωρια,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
καρπους,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
ημαρτηκοτι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
εδιδασκομεθα,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
συναλιφης,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
μαλιστ,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
ειωθε,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
δασυνεται,0,0,0,0,0,0.0092592593,0,0,0,0,0,0,0,0,0,0
ειη,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
αντωνυμικον,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
αποβολης,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
σεθεν,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
εθεν,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
φερομενην,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
εδον,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
δευτερου,0.0049751244,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
αοριστου,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
αγαγων,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αγαγειν,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
αλαλκων,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
αλαλκειν,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
γυνη,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
παρελεκτο,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
καειρ,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
λεσβοθεν,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
ηγε,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
καρινη,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
λεσβια,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
λεσβον,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
καρες,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
κατωκουν,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
ορθοτονει,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
επιταγματικης,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
πρωτοτυποι,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
φιλουσιν,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
ορθοτονεισθαι,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
εχρην,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
πρωτου,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
προσωπου,0,0,0.0046948357,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
ορισασθαι,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
παραιτησασθαι,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
ομηρικα,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
ανεγνωσμενα,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
αιτιαν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0.0044642857
κελευετε,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
ελεσθαι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
ορθοτονουμεναι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
εγκλιτικως,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
απαρεμφατω,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
μενε,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
αβροταξομεν,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
ημβροτες,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
γουν,0.0049751244,0,0,0,0,0,0.0049261084,0,0,0.0042918455,0,0,0,0,0.0047619048,0
κυριως,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
ηγουνται,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
βροτου,0,0,0,0,0,0,0.0049261084,0,0,0,0.0049751244,0,0,0,0,0
επιτυχειν,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
αμαρτησαι,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
στερησιν,0,0,0.0093896714,0,0,0,0,0,0,0,0,0,0,0,0,0
εγκεισθαι,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
πονεεσθαι,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
ενεργειν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
εαυτο,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
ευδει,0,0,0,0,0.0047393365,0,0,0,0,0,0,0.0050761421,0,0,0,0
θαυμασμῳ,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0.0044642857
ελθειν,0.0049751244,0,0,0.0048543689,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
αχαιους,0.0049751244,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0
ευκτικως,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
εστε,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
λεγομενα,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
πυθοιτο,0,0,0,0,0,0,0,0.0049019608,0,0,0,0.0050761421,0,0,0,0
που,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
δηϊων,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
ελοι,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
εσχατοωντα,0,0,0,0,0,0.0046296296,0,0,0.0052083333,0,0,0,0,0,0,0
υπστιζωμεν,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
ασκηθεις,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
τοιουτου,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
γινομενου,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
πολεμιων,0,0,0,0.0048543689,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
ανελοι,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
γνοιῃ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
βουλενται,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
πυθομενος,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
υπστρεψει,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
μεγαλην,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
εχοι,0,0,0,0,0,0,0,0,0.0052083333,0,0.0099502488,0,0,0,0,0
δοξαν,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
προβατα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
μελανα,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
νυκτος,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
επορευοντο,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
υπορρη,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
συμβολῳ,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
τινι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
αισιῳ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
εγκαρπον,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
πορειαν,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
ποιησωνται,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
γλωσσογραφοι,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
βρασσων,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
ελασσων,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
ουδαμου,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
ομηρος,0,0,0,0,0,0.0092592593,0,0,0,0,0,0,0,0,0,0
αποδοτεον,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
βρασσομενος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
ταρασσομενος,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
δεος,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0.0047393365,0,0
εστηκως,0,0,0,0,0,0,0.0049261084,0,0,0,0,0,0,0,0,0
αγωνιαν,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
απαξ,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
λεξει,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
προκειμενῳ,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
αμφιβολον,0,0,0,0.0048543689,0,0,0.0049261084,0,0,0,0,0,0,0,0.0047619048,0
ποτερον,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0.0050251256,0,0,0
κτιδεην,0,0,0,0,0,0.0046296296,0,0,0,0,0,0.0050761421,0.0050251256,0,0,0
εκδεκτεον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
ϊκτιδεην,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
αναμφισβητητως,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
κυνεην,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
μεταξυ,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
οσον,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
ορια,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
πυματης,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
αντυγος,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
εδεδεντο,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
διφρου,0,0,0,0,0,0,0,0.0049019608,0.0052083333,0,0,0,0,0,0,0
ακρας,0,0,0,0,0,0,0,0,0,0.0042918455,0,0,0,0,0,0
επιδιφριαδος,0,0,0,0,0,0,0,0.0049019608,0,0,0,0,0,0,0,0
ενιοι,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0.0044642857
δασυνουσιν,0,0,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0
αριθμον,0,0,0,0,0,0.0046296296,0,0,0,0,0,0,0,0,0,0
δεδεσθαι,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
ληπτεον,0,0.004784689,0,0,0.0047393365,0,0,0,0,0,0,0,0,0.0047393365,0,0
μερος,0.0049751244,0,0,0,0,0,0.0049261084,0,0,0,0,0.0050761421,0,0.0047393365,0,0
ογε,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
διφρον,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0.0047393365,0,0
ελων,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ρυμου,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
εξερυοι,0,0,0,0,0,0,0,0,0,0,0,0.0050761421,0,0,0,0
εκφεροι,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
υψοσ,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
αειρας,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
λαβομενος,0,0,0,0,0,0,0,0,0,0,0.0049751244,0,0,0,0,0
εξελκοι,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619048,0
μετεωρον,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044642857
αρας,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
εξενεγκοι,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
εχειν,0,0,0,0,0,0,0,0,0.0052083333,0,0.0049751244,0,0,0,0,0
αντιδιεσταλκεν,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
πλεονων,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
θρηκων,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393365,0,0
αλαον,0,0,0.0046948357,0,0,0,0,0,0,0,0,0,0,0,0,0
σκοπιην,0,0.004784689,0,0,0,0,0,0.0049019608,0,0,0,0.0050761421,0,0,0,0
παροιμιακον,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
τυφλος,0,0,0,0,0,0,0,0,0.0052083333,0,0,0,0,0,0,0
εσκοοπιασεν,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256,0,0,0
τουναντιον,0,0,0,0,0.0047393365,0,0,0,0,0,0,0,0,0,0,0
δεδορκως,0.0049751244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
