DocID,Word,Topic0,"ὁτι",20
173,"ἀποτελεισθαι",11
173,"ὑποστιγμην",8
173,"λογος",11
173,"δυναμει",23
173,"επιθυμιαι",1
173,"ειξας",10
173,"επερχεται",12
173,"θρεμμασιν",0
173,"ἐπει",13
173,"σπανιως",5
173,"ευρειν",5
173,"τουτον",13
173,"συνδεσμον",15
173,"περισσευοντα",20
173,"μηποτε",7
173,"ἐγεγραπτο",3
173,"εἰξῃς",11
173,"ἱνα",22
173,"ὑποστιζωμεν",7
173,"μετ",20
173,"λογος",0
173,"δυναμει",16
173,"ἐπιθυμια",14
173,"κρατηθῃ",8
173,"επερχεται",11
173,"θρεμμα",11
174,"γινεται",12
174,"ἀνδρας",7
175,"ἀθετειται",17
175,"ὁτι",21
175,"abbr:pers.pers",10
175,"μετενηνεκται",1
175,"ὑπο",24
175,"τινος",22
175,"νομισαντος",4
175,"ἐλλειπειν",12
175,"λογον",17
175,"ὑποκειμενοις",20
175,"ἐναντιον",16
175,"πεποιηκεν",10
175,"βλαπτει",12
175,"αιδως",21
175,"εὐλογον",0
175,"abbr:pers.pers",21
175,"ἀναιδεστατος",2
175,"βουλοιτο",7
175,"εἱναι",9
175,"abbr:pers.pers",5
175,"γνωμικως",3
175,"εκει",3
175,"λοχον",15
175,"ἐχει",5
175,"αιδους",8
175,"ποτε",18
175,"ωφελιαν",13
175,"περιποιουσης",6
175,"ποτε",4
175,"βλαβην",12
175,"δει",17
175,"εξωθεν",8
175,"προσὑπακουσαι",14
175,"ἐστι",5
175,"οὐδε",6
175,"αἰδως",11
175,"ἐστι",16
175,"πληρης",19
175,"λογος",2
176,"ὀνινῃσι",23
177,"ἐδασυναν",23
177,"ἡδε",6
177,"ἱνα",21
177,"αιδως",0
177,"διττη",21
177,"ὑπαρχη",4
177,"βλαπτουσει",21
177,"ὠφελουσα",1
177,"ὁυτως",16
177,"abbr:pers.pers",20
177,"ἐξεδεξατο",10
177,"εἰπων",17
177,"διττας",20
177,"εἱναι",14
177,"αἰδους",7
177,"δυναιτο",24
177,"ουσα",1
177,"ὠφελιμος",19
177,"βλαβερα",22
178,"κασιγνητον",23
179,"ὁτι",16
179,"προσεθηκεν",3
179,"ἐπει",2
179,"κασιγνητους",21
179,"ανεψιους",11
179,"που",18
179,"λεγει",11
179,"ὁμογαστριον",0
179,"λεγει",3
179,"abbr:pers.pers",12
179,"ἐγραφεν",23
179,"ἐκει",2
179,"κτειν",24
