Source,Target,Weight,Type
urn:cts:greekLit:tlg5026.msA.hmt:15.170,2,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.170,6,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.170,7,0.086956522,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.170,9,0.086956522,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.170,10,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.170,11,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.170,12,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.170,13,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.170,14,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.170,15,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.171,0,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.171,1,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.171,2,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.171,5,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.171,6,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.171,8,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.171,11,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.171,14,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.171,15,0.13043478,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.172,0,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.172,2,0.057142857,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.172,3,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.172,5,0.057142857,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.172,6,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.172,7,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.172,8,0.085714286,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.172,9,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.172,11,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.172,12,0.057142857,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.172,13,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.172,14,0.085714286,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.172,15,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.173,1,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.173,6,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.173,7,0.11111111,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.173,12,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.173,13,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.173,14,0.11111111,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.173,15,0.11111111,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.174,2,0.086956522,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.174,3,0.086956522,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.174,5,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.174,6,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.174,10,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.174,12,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.174,14,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.174,15,0.086956522,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.175,3,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.175,4,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.175,5,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.175,10,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.175,12,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.175,14,0.11764706,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.175,15,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.176,3,0.11111111,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.176,9,0.11111111,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.176,10,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.176,11,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.176,13,0.16666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.176,14,0.055555556,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.177,1,0.027027027,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.177,2,0.054054054,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.177,4,0.081081081,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.177,5,0.081081081,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.177,6,0.027027027,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.177,7,0.054054054,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.177,9,0.027027027,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.177,11,0.027027027,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.177,12,0.054054054,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.177,13,0.027027027,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.177,14,0.054054054,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.177,15,0.054054054,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.178,0,0.033333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.178,3,0.1,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.178,4,0.033333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.178,5,0.066666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.178,7,0.033333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.178,9,0.033333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.178,10,0.033333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.178,11,0.033333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.178,14,0.066666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.178,15,0.033333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.179,0,0.059701493,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.179,1,0.059701493,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.179,2,0.014925373,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.179,4,0.014925373,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.179,5,0.059701493,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.179,7,0.014925373,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.179,8,0.029850746,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.179,9,0.029850746,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.179,10,0.029850746,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.179,11,0.044776119,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.179,12,0.014925373,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.179,13,0.074626866,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.179,14,0.044776119,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.179,15,0.029850746,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.180,2,0.11764706,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.180,4,0.17647059,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.180,5,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.180,7,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.180,11,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.180,12,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.180,13,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.180,15,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.181,2,0.10344828,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.181,4,0.034482759,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.181,5,0.034482759,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.181,8,0.068965517,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.181,12,0.068965517,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.181,13,0.034482759,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.181,15,0.10344828,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.182,0,0.034482759,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.182,1,0.034482759,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.182,3,0.068965517,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.182,4,0.034482759,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.182,8,0.034482759,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.182,9,0.034482759,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.182,10,0.068965517,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.182,11,0.034482759,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.182,12,0.13793103,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.182,15,0.10344828,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.183,0,0.019607843,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.183,1,0.019607843,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.183,3,0.078431373,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.183,4,0.039215686,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.183,5,0.019607843,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.183,6,0.039215686,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.183,7,0.019607843,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.183,8,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.183,10,0.039215686,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.183,11,0.039215686,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.183,12,0.039215686,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.183,13,0.019607843,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.183,15,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.184,1,0.036363636,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.184,2,0.054545455,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.184,4,0.072727273,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.184,5,0.036363636,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.184,7,0.018181818,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.184,8,0.018181818,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.184,10,0.036363636,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.184,11,0.072727273,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.184,12,0.018181818,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.184,13,0.018181818,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.184,14,0.072727273,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.184,15,0.036363636,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.185,2,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.185,7,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.185,9,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.185,10,0.11764706,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.185,12,0.11764706,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.185,14,0.058823529,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.186,2,0.33333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.186,10,0.33333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.187,0,0.056603774,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.187,1,0.056603774,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.187,2,0.056603774,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.187,3,0.037735849,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.187,4,0.018867925,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.187,5,0.056603774,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.187,6,0.037735849,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.187,7,0.037735849,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.187,9,0.018867925,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.187,10,0.018867925,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.187,11,0.056603774,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.187,13,0.094339623,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.187,14,0.037735849,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.187,15,0.037735849,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.188,0,0.051948052,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.188,1,0.051948052,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.188,2,0.012987013,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.188,3,0.012987013,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.188,4,0.051948052,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.188,5,0.025974026,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.188,6,0.051948052,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.188,7,0.038961039,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.188,8,0.051948052,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.188,10,0.051948052,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.188,12,0.025974026,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.188,13,0.051948052,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.188,14,0.064935065,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.188,15,0.038961039,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.189,1,0.023255814,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.189,2,0.023255814,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.189,3,0.023255814,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.189,5,0.046511628,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.189,7,0.069767442,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.189,8,0.069767442,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.189,9,0.023255814,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.189,10,0.023255814,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.189,11,0.023255814,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.189,12,0.046511628,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.189,13,0.069767442,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.189,14,0.069767442,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.189,15,0.046511628,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.190,0,0.04040404,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.190,1,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.190,2,0.04040404,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.190,3,0.01010101,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.190,4,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.190,5,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.190,6,0.04040404,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.190,7,0.060606061,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.190,8,0.04040404,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.190,9,0.050505051,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.190,10,0.04040404,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.190,11,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.190,12,0.050505051,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.190,13,0.02020202,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.190,14,0.03030303,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.190,15,0.04040404,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.200,0,0.04,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.200,4,0.12,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.200,5,0.04,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.200,6,0.08,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.200,10,0.04,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.200,11,0.08,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.200,12,0.04,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.200,14,0.04,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.200,15,0.08,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.191,1,0.071428571,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.191,4,0.071428571,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.191,5,0.071428571,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.191,8,0.071428571,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.191,9,0.14285714,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.191,10,0.071428571,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.191,11,0.071428571,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.191,14,0.071428571,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.192,1,0.045454545,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.192,2,0.045454545,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.192,4,0.045454545,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.192,6,0.045454545,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.192,8,0.090909091,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.192,9,0.045454545,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.192,10,0.045454545,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.192,12,0.045454545,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.192,13,0.045454545,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.193,0,0.095238095,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.193,3,0.047619048,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.193,4,0.095238095,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.193,5,0.047619048,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.193,6,0.14285714,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.193,9,0.047619048,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.193,11,0.047619048,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.193,12,0.047619048,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.193,15,0.047619048,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.194,0,0.016666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.194,1,0.016666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.194,2,0.016666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.194,3,0.033333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.194,4,0.033333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.194,5,0.033333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.194,8,0.066666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.194,9,0.05,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.194,10,0.1,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.194,11,0.05,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.194,12,0.033333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.194,13,0.05,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.194,14,0.033333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.194,15,0.016666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.195,0,0.018181818,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.195,1,0.018181818,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.195,2,0.018181818,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.195,3,0.036363636,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.195,5,0.036363636,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.195,6,0.036363636,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.195,7,0.018181818,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.195,8,0.054545455,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.195,10,0.036363636,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.195,11,0.090909091,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.195,12,0.054545455,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.195,13,0.054545455,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.195,14,0.072727273,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.196,1,0.076923077,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.196,2,0.15384615,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.196,10,0.076923077,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.196,14,0.076923077,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.196,15,0.23076923,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.197,0,0.036363636,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.197,1,0.036363636,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.197,2,0.018181818,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.197,3,0.072727273,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.197,4,0.018181818,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.197,5,0.018181818,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.197,6,0.018181818,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.197,7,0.018181818,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.197,8,0.036363636,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.197,9,0.036363636,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.197,10,0.054545455,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.197,11,0.036363636,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.197,12,0.036363636,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.197,13,0.054545455,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.197,14,0.018181818,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.197,15,0.018181818,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.198,0,0.057142857,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.198,1,0.057142857,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.198,2,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.198,3,0.042857143,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.198,4,0.057142857,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.198,5,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.198,6,0.042857143,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.198,7,0.042857143,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.198,8,0.028571429,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.198,9,0.042857143,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.198,10,0.042857143,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.198,12,0.042857143,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.198,13,0.042857143,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.198,14,0.014285714,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.198,15,0.014285714,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.199,1,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.199,5,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.199,6,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.199,7,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.199,9,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.199,10,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.199,11,0.083333333,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.199,14,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:15.199,15,0.041666667,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A1,0,0.027027027,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A1,1,0.027027027,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A1,3,0.10810811,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A1,4,0.13513514,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A1,5,0.081081081,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A1,6,0.027027027,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A1,7,0.027027027,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A1,8,0.027027027,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A1,9,0.054054054,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A1,10,0.027027027,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A1,11,0.054054054,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A1,12,0.027027027,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A2,3,0.086956522,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A2,4,0.086956522,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A2,5,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A2,6,0.086956522,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A2,8,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A2,9,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A2,10,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A2,13,0.086956522,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A2,14,0.043478261,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A3,0,0.054054054,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A3,1,0.027027027,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A3,2,0.081081081,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A3,5,0.027027027,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A3,6,0.054054054,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A3,7,0.027027027,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A3,8,0.054054054,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A3,10,0.054054054,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A3,11,0.027027027,undirected
urn:cts:greekLit:tlg5026.msA.hmt:16.A3,12,0.027027027,undirected
